Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
3;1086723;Поступление зарплаты на счет;Покупка автомобиля;0;0.45;женский;0;0;среднее-специальное;специалист;>250;0;10;25;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1086743;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.5;мужской;0;0;высшее;специалист;< 50;0;12;30;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.2442748092;0;0;0;0;0.1666666667;1;5;99;6;0;0;8;90;1;1;1;0;0;0;0
3;1086763;Поступление зарплаты на счет;Покупка автомобиля;0;0.49;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1086783;2НДФЛ;Ремонт;1;0.59;женский;1;0;высшее;торговый представитель;>250;0;57;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1086803;2НДФЛ;Ремонт;1;0.47;мужской;1;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1086823;Форма банка (без печати работодателя);Ремонт;1;0.31;женский;1;0;высшее;специалист;>250;0;96;51;Другое;Государственное предприятие;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1086843;2НДФЛ;Покупка автомобиля;0;0.23;мужской;0;0;высшее;менеджер среднего звена;>250;0;13;35;Торговля;ООО;холост / не замужем;2;1;1;1;1;0;0;0;0;0;0.25;1;3;41;4;1;0;22;63;0;0;0;0;0;0;0
3;1086863;Поступление зарплаты на счет;Ремонт;1;0.41;мужской;2;0;среднее;рабочий;>250;0;46;29;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0194174757;0;0;0;0;0.375;3;5;101;8;2;4;7;66;1;0;0;0;0;0;0
3;1086883;Форма банка (без печати работодателя);Лечение;1;0.32;мужской;1;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1086903;Форма банка (без печати работодателя);Покупка автомобиля;1;0.59;мужской;1;0;среднее-специальное;рабочий;>250;0;201;39;Другое;ОАО;гражданский брак;2;1;1;0;0;0.0891089109;1;1;0;0;0.3125;5;11;276;16;3;3;4;82;1;0;0;0;0;0;0
3;1086923;Поступление зарплаты на счет;Покупка автомобиля;1;0.31;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;28;30;Торговля;ООО;женат / замужем;1;0;0;0;0;0.1060606061;0;0;0;0;0.3333333333;1;2;59;3;0;0;27;88;1;0;0;0;0;0;0
3;1086943;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.22;женский;1;0;высшее;менеджер по продажам;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1086963;2НДФЛ;Покупка недвижимости/ строительство;0;0.47;мужской;0;0;среднее;менеджер среднего звена;>250;3;291;56;Другое;ООО;разведен / разведена;2;2;2;1;1;0.0802139037;0;2;0;0;0.4545454545;5;6;172;11;3;0;4;77;1;0;0;0;0;0;0
3;1086983;2НДФЛ;Ремонт;0;0.47;женский;1;0;высшее;специалист;>250;0;47;31;Торговля;ОАО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1087003;Поступление зарплаты на счет;Ремонт;1;0.24;женский;0;0;высшее;специалист;>250;1;17;25;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;2;0;0;0.6666666667;2;1;14;3;1;0;4;17;0;0;0;0;0;0;0
3;1087023;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.26;мужской;0;0;высшее;специалист;< 50;0;10;25;Информационные технологии;ООО;гражданский брак;1;1;1;1;1;0;0;0;0;0;1;1;0;9;1;0;0;7;7;0;0;0;0;0;0;0
3;1087043;Форма банка (без печати работодателя);Ремонт;0;0.46;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087063;2НДФЛ;Лечение;1;0.26;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;126;39;Торговля;Государственное предприятие;холост / не замужем;0;0;0;0;0;0;0;1;0;0;0.4;2;3;35;5;2;3;5;27;0;0;0;0;0;0;0
3;1087083;2НДФЛ;Покупка автомобиля;1;0.56;мужской;0;0;высшее;менеджер среднего звена;>250;0;38;34;Торговля;ООО;женат / замужем;3;2;2;2;2;0.1828793774;0;0;0;0;0.2727272727;3;8;210;11;0;0;28;94;1;0;0;0;0;0;0
3;1087103;Поступление зарплаты на счет;Ремонт;0;0.13;мужской;1;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;21;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087123;2НДФЛ;Ремонт;0;0.28;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;33;35;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087143;Поступление зарплаты на счет;Покупка бытовой техники;1;0.23;мужской;0;0;среднее-специальное;рабочий;>250;0;362;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087163;Форма банка (без печати работодателя);Ремонт;1;0.38;женский;2;0;высшее;вспомогательный персонал;>250;0;199;37;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087183;Поступление зарплаты на счет;Покупка автомобиля;1;0.26;мужской;1;0;высшее;рабочий;>250;1;31;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087203;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.26;мужской;1;0;высшее;менеджер высшего звена;< 50;0;15;47;Другое;ЗАО;женат / замужем;3;3;3;3;1;;;;;;;;;;;;;;;;;;;;;
3;1087223;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.58;мужской;1;0;высшее;менеджер среднего звена;>250;1;140;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087243;Форма банка (без печати работодателя);Покупка мебели;1;0.24;женский;2;0;среднее-специальное;специалист;>250;0;25;41;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087263;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.42;мужской;0;0;высшее;специалист;>250;0;43;29;Другое;ООО;холост / не замужем;0;0;0;0;0;0.1428571429;0;1;0;0;1;3;0;96;3;1;0;4;84;1;0;0;0;0;0;0
3;1087283;2НДФЛ;Ремонт;0;0.43;мужской;0;0;высшее;менеджер среднего звена;>250;0;21;28;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087303;Поступление зарплаты на счет;Покупка автомобиля;1;0.24;мужской;0;0;среднее-специальное;рабочий;>250;0;19;23;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087323;Поступление зарплаты на счет;Ремонт;0;0.49;женский;0;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087343;Свободная форма с печатью работодателя;Ремонт;0;0.32;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087363;Форма банка (без печати работодателя);Ремонт;1;0.37;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;181;57;Торговля;ООО;женат / замужем;3;3;0;0;0;0.5789473684;1;0;0;0;0.3333333333;2;1;24;3;1;1;12;84;1;0;0;0;0;0;0
3;1087383;2НДФЛ;Покупка автомобиля;1;0.31;женский;0;0;высшее;вспомогательный персонал;< 50;3;21;27;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;1;9;1;0;0;65;65;0;0;0;0;0;0;0
3;1087403;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;0;0;незаконченное высшее;специалист;>250;0;48;30;Торговля;ООО;холост / не замужем;3;2;2;0;0;0.3414634146;0;1;0;0;0.2857142857;4;10;189;14;2;1;5;95;1;1;1;1;1;1;1
3;1087423;Поступление зарплаты на счет;Ремонт;1;0.41;мужской;0;0;высшее;вспомогательный персонал;>250;0;16;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087443;2НДФЛ;Покупка автомобиля;1;0.29;женский;0;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087463;2НДФЛ;Покупка недвижимости/ строительство;0;0.45;мужской;0;0;высшее;менеджер среднего звена;>250;0;19;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087483;Поступление зарплаты на счет;Ремонт;0;0.3;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;16;27;Информационные технологии;ООО;женат / замужем;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;
3;1087503;Форма банка (без печати работодателя);Ремонт;0;0.25;мужской;0;0;второе высшее;специалист;< 50;0;9;24;Торговля;Иная форма;холост / не замужем;2;2;2;0;0;0;0;1;1;1;1;3;0;29;3;1;0;0;14;0;0;0;0;0;0;0
3;1087523;Форма банка (без печати работодателя);Покупка мебели;0;0.41;мужской;1;0;высшее;менеджер высшего звена;< 50;0;71;46;Другое;ООО;холост / не замужем;2;2;2;2;2;0.256097561;1;0;0;0;0.5;3;1;61;4;2;1;12;78;1;0;0;0;0;0;0
3;1087543;Форма банка (без печати работодателя);Ремонт;1;0.11;мужской;0;0;высшее;менеджер высшего звена;>250;0;12;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087563;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087583;2НДФЛ;Покупка автомобиля;0;0.47;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;3;69;27;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087603;Поступление зарплаты на счет;Отпуск;1;0.28;мужской;0;0;высшее;специалист;>250;0;30;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087623;2НДФЛ;Ремонт;1;0.49;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087643;2НДФЛ;Ремонт;1;0.41;мужской;0;0;высшее;менеджер среднего звена;< 50;0;104;50;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087663;Форма банка (без печати работодателя);Ремонт;1;0.33;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087683;Поступление зарплаты на счет;Покупка автомобиля;1;0.17;мужской;0;0;среднее-специальное;рабочий;>250;0;262;53;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087703;2НДФЛ;Ремонт;0;;мужской;0;0;второе высшее;другое;;1;66;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087723;Форма банка (без печати работодателя);Ремонт;1;0.57;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;64;47;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087743;Форма банка (без печати работодателя);Покупка земли;1;0.24;мужской;2;0;незаконченное высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087763;2НДФЛ;Ремонт;1;0.42;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087783;Свободная форма с печатью работодателя;Ремонт;1;0.16;мужской;0;0;среднее;менеджер по продажам;< 50;0;114;33;Торговля;ЗАО;холост / не замужем;2;1;1;1;1;0.0344827586;0;0;0;0;0;0;2;28;2;0;0;69;80;1;0;0;0;0;0;0
3;1087803;2НДФЛ;Ремонт;1;0.25;мужской;0;0;высшее;менеджер среднего звена;>250;1;52;36;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087823;Форма банка (без печати работодателя);Ремонт;1;0.3;мужской;2;0;высшее;менеджер среднего звена;< 50;0;78;42;Юридические услуги;ООО;женат / замужем;3;2;2;1;1;0.0955882353;1;0;0;0;0.1666666667;3;9;123;12;2;1;11;93;1;0;0;0;0;0;0
3;1087843;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087863;2НДФЛ;Ремонт;1;0.28;женский;0;0;высшее;менеджер по продажам;< 50;3;33;25;Другое;ООО;женат / замужем;2;2;2;1;0;0;0;0;0;0;0;0;1;3;1;0;0;11;11;0;0;0;0;0;0;0
3;1087883;2НДФЛ;Покупка автомобиля;1;0.55;женский;0;0;высшее;менеджер среднего звена;< 50;1;17;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087903;Свободная форма с печатью работодателя;Ремонт;0;0.46;женский;0;0;высшее;менеджер среднего звена;>250;0;7;31;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0204081633;0;0;0;0;0.6666666667;2;1;96;3;1;0;15;67;1;0;0;0;0;0;0
3;1087923;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;0;0;высшее;менеджер среднего звена;>250;0;35;52;Торговля;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087943;2НДФЛ;Покупка автомобиля;0;0.55;мужской;1;0;высшее;специалист;>250;0;80;42;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087963;Поступление зарплаты на счет;Ремонт;1;0.4;мужской;0;0;высшее;специалист;>250;0;81;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1087983;Свободная форма с печатью работодателя;Ремонт;0;0.3;мужской;1;0;среднее-специальное;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088003;Поступление зарплаты на счет;Ремонт;1;0.53;мужской;1;0;незаконченное высшее;вспомогательный персонал;>250;0;26;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088023;Форма банка (без печати работодателя);Покупка земли;1;0.32;мужской;1;0;высшее;специалист;< 50;0;9;30;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;1;2;0;49;2;1;0;35;38;0;0;0;0;0;0;0
3;1088043;Поступление зарплаты на счет;Ремонт;0;0.16;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;123;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088063;Форма банка (без печати работодателя);Отпуск;0;0.27;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;38;55;Другое;Государственное предприятие;женат / замужем;1;0;0;0;0;0.0504201681;0;0;0;0;0.4444444444;4;5;226;9;3;2;8;102;1;0;0;0;0;0;0
3;1088083;Форма банка (без печати работодателя);Ремонт;0;0.32;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;93;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088103;Форма банка (без печати работодателя);Ремонт;0;0.41;женский;0;0;высшее;специалист;< 50;0;61;32;Торговля;ООО;женат / замужем;2;1;1;1;1;0;0;0;0;0;0.6;3;2;130;5;1;0;19;74;0;0;0;0;0;0;0
3;1088123;Поступление зарплаты на счет;Ремонт;1;0.55;женский;1;0;высшее;вспомогательный персонал;>250;0;14;30;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;54;3;0;0;20;42;0;0;0;0;0;0;0
3;1088143;2НДФЛ;Ремонт;1;0.26;мужской;0;0;высшее;специалист;>250;1;18;26;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1088163;Форма банка (без печати работодателя);Ремонт;0;0.45;женский;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088183;2НДФЛ;Ремонт;1;0.55;мужской;0;0;среднее;рабочий;>250;1;79;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088203;2НДФЛ;Ремонт;0;0.38;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088223;Форма банка (без печати работодателя);Ремонт;0;0.45;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;114;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088243;Поступление зарплаты на счет;Отпуск;1;0.22;мужской;0;0;второе высшее;торговый представитель;>250;0;14;23;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088263;Форма банка (без печати работодателя);Ремонт;0;0.24;мужской;2;0;высшее;менеджер среднего звена;< 50;0;77;44;Другое;ООО;холост / не замужем;0;0;0;0;0;0.05;0;0;0;0;1;1;0;19;1;0;0;19;19;1;0;0;0;0;0;0
3;1088283;Поступление зарплаты на счет;Ремонт;1;0.52;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;169;36;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;1;0;0;0.1428571429;1;6;82;7;1;6;3;112;0;0;0;0;0;0;0
3;1088303;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;1;0;среднее-специальное;рабочий;>250;0;8;23;Другое;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1088323;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;женский;0;0;высшее;специалист;>250;0;28;29;Информационные технологии;ООО;холост / не замужем;4;4;4;4;3;0.6428571429;0;1;1;0;0.3333333333;1;2;20;3;0;0;2;73;1;1;1;1;0;0;0
3;1088343;2НДФЛ;Покупка недвижимости/ строительство;1;0.12;мужской;0;0;высшее;специалист;>250;0;361;54;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088363;2НДФЛ;Ремонт;1;0.49;женский;0;0;высшее;специалист;>250;3;75;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088383;Поступление зарплаты на счет;Ремонт;1;0.53;мужской;2;0;среднее-специальное;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088403;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.19;женский;1;0;высшее;менеджер высшего звена;< 50;0;120;50;Торговля;ООО;женат / замужем;1;1;1;0;0;0;1;0;0;0;0;0;1;29;1;0;1;28;28;0;0;0;0;0;0;0
3;1088423;Поступление зарплаты на счет;Ремонт;1;0.53;женский;0;0;высшее;вспомогательный персонал;>250;1;244;54;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088443;2НДФЛ;Ремонт;0;0.35;мужской;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088463;2НДФЛ;Ремонт;0;0.56;женский;1;0;среднее-специальное;специалист;>250;1;179;43;Сельское и лесное хозяйство;ООО;женат / замужем;0;0;0;0;0;0;1;2;0;0;0.6666666667;2;1;18;3;1;0;4;61;0;0;0;0;0;0;0
3;1088483;2НДФЛ;Покупка недвижимости/ строительство;0;0.32;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088503;2НДФЛ;Покупка недвижимости/ строительство;0;0.47;женский;0;0;высшее;специалист;>250;0;57;49;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088523;Поступление зарплаты на счет;Покупка автомобиля;1;0.36;мужской;1;0;*n.a.*;вспомогательный персонал;>250;0;77;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088543;Форма банка (без печати работодателя);Отпуск;0;0.38;мужской;0;0;высшее;специалист;< 50;0;59;29;Информационные технологии;ООО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;0.5;2;2;47;4;0;0;0;24;0;0;0;0;0;0;0
3;1088563;2НДФЛ;Ремонт;0;;женский;0;0;второе высшее;другое;;0;62;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088583;Поступление зарплаты на счет;Ремонт;1;0.27;женский;1;0;незаконченное высшее;вспомогательный персонал;>250;1;103;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088603;Поступление зарплаты на счет;Покупка автомобиля;1;0.32;мужской;2;0;незаконченное высшее;рабочий;>250;0;11;43;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088623;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.4;женский;0;0;среднее-специальное;менеджер по продажам;< 50;0;43;28;Торговля;Индивидуальный предприниматель;женат / замужем;1;1;1;1;1;0.0703125;1;1;1;1;0.25;1;3;119;4;0;1;0;83;1;0;0;0;0;0;0
3;1088643;Форма банка (без печати работодателя);Покупка мебели;1;0.24;мужской;1;0;среднее;рабочий;>250;0;131;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088663;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;0;0;высшее;специалист;< 50;0;22;25;Информационные технологии;ООО;холост / не замужем;1;0;0;0;0;0;0;1;0;0;0.5;2;2;32;4;1;1;5;18;0;0;0;0;0;0;0
3;1088683;Форма банка (без печати работодателя);Отпуск;1;0.46;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;183;47;Другое;ООО;женат / замужем;0;0;0;0;0;0.2307692308;1;0;0;0;0.75;6;2;270;8;4;0;15;99;1;1;0;0;1;0;0
3;1088703;Поступление зарплаты на счет;Ремонт;0;0.43;женский;0;0;высшее;специалист;>250;0;39;25;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088723;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;1;0;среднее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088743;Поступление зарплаты на счет;Ремонт;0;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;48;34;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0066666667;0;0;0;0;0.6;3;2;149;5;2;2;12;103;1;0;0;0;0;0;0
3;1088763;Поступление зарплаты на счет;Ремонт;1;0.29;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088783;Поступление зарплаты на счет;Покупка автомобиля;0;0.21;женский;0;0;высшее;менеджер среднего звена;>250;0;42;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088803;Форма банка (без печати работодателя);Ремонт;1;0.55;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;60;42;Торговля;ООО;гражданский брак;0;0;0;0;0;0;0;0;0;0;0.25;2;6;120;8;1;2;11;39;0;0;0;0;0;0;0
3;1088823;Форма банка (без печати работодателя);Ремонт;1;0.4;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088843;Поступление зарплаты на счет;Покупка автомобиля;0;0.57;женский;0;0;высшее;менеджер среднего звена;>250;0;63;28;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.0555555556;1;0;0;0;0.4;2;3;34;5;1;1;12;91;1;0;0;0;0;0;0
3;1088863;Поступление зарплаты на счет;Ремонт;0;0.57;мужской;0;0;высшее;специалист;>250;0;146;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088883;Поступление зарплаты на счет;Покупка автомобиля;1;0.52;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;20;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088903;Поступление зарплаты на счет;Ремонт;1;0.31;мужской;1;0;среднее-специальное;рабочий;>250;0;104;44;Другое;ООО;разведен / разведена;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;
3;1088923;2НДФЛ;Ремонт;1;0.19;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088943;Поступление зарплаты на счет;Ремонт;0;0.4;женский;0;0;высшее;специалист;>250;0;112;40;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088963;2НДФЛ;Ремонт;1;0.11;женский;0;0;среднее-специальное;специалист;>250;3;62;40;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1088983;Форма банка (без печати работодателя);Ремонт;1;0.11;мужской;3;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1089003;2НДФЛ;Покупка автомобиля;1;0.38;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1089023;Поступление зарплаты на счет;Ремонт;1;0.27;мужской;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1089043;Форма банка (без печати работодателя);Покупка автомобиля;0;0.13;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;64;42;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.25;1;3;116;4;1;0;56;98;0;0;0;0;0;0;0
3;1089063;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;2;0;высшее;специалист;< 50;0;57;30;Другое;ООО;женат / замужем;1;1;1;0;0;0.0151515152;1;1;0;0;0.4;2;3;130;5;2;0;3;65;1;0;0;0;0;0;0
3;1089083;2НДФЛ;Покупка недвижимости/ строительство;0;0.38;мужской;0;0;высшее;менеджер высшего звена;>250;1;52;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1089103;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;высшее;вспомогательный персонал;>250;0;6;26;Торговля;ООО;холост / не замужем;2;1;1;0;0;0.0833333333;0;1;0;0;0.5;1;1;11;2;1;0;4;8;1;0;0;0;0;0;0
3;1089123;2НДФЛ;Ремонт;1;0.59;мужской;2;0;среднее-специальное;рабочий;>250;1;151;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1089143;Поступление зарплаты на счет;Ремонт;1;0.12;женский;1;0;высшее;специалист;>250;0;11;32;Другое;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1089163;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.4;мужской;0;0;незаконченное высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1089183;Форма банка (без печати работодателя);Ремонт;1;0.38;мужской;0;0;среднее-специальное;рабочий;>250;0;212;58;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1089203;Поступление зарплаты на счет;Ремонт;1;0.41;мужской;0;0;среднее;рабочий;>250;0;41;26;Другое;ООО;холост / не замужем;0;0;0;0;0;0.1379310345;0;0;0;0;0.25;1;3;25;4;0;3;6;14;1;0;0;0;0;0;0
